NP_001349069.1	NP_001107903.1	43.359	256	145	0	56	311	126	381	1.19e-76	243
NP_001349069.1	NP_001107903.1	42.391	276	153	1	45	314	165	440	1.77e-76	243
NP_001349069.1	NP_001107903.1	44.286	210	116	1	121	329	79	288	3.29e-57	193
NP_001349069.1	XP_021323165.1	44.906	265	146	0	49	313	87	351	8.66e-82	254
NP_001349069.1	XP_021323165.1	48.193	249	129	0	65	313	75	323	6.60e-80	249
NP_001349069.1	XP_021323165.1	48.438	192	99	0	120	311	74	265	1.17e-61	202
NP_001349069.1	XP_021323165.1	69.231	26	8	0	288	313	74	99	0.003	40.8
NP_001349069.1	XP_021331235.1	45.490	255	138	1	60	314	102	355	8.86e-82	254
NP_001349069.1	XP_021331235.1	41.912	272	158	0	63	334	77	348	7.84e-79	246
NP_001349069.1	XP_021331235.1	43.860	228	127	1	58	285	128	354	2.55e-65	211
NP_001349069.1	XP_021331235.1	45.238	168	92	0	146	313	76	243	2.42e-50	172
NP_001349069.1	XP_017211118.1	45.490	255	138	1	60	314	102	355	8.86e-82	254
NP_001349069.1	XP_017211118.1	41.912	272	158	0	63	334	77	348	7.84e-79	246
NP_001349069.1	XP_017211118.1	43.860	228	127	1	58	285	128	354	2.55e-65	211
NP_001349069.1	XP_017211118.1	45.238	168	92	0	146	313	76	243	2.42e-50	172
NP_001349069.1	XP_001923592.1	46.617	266	142	0	48	313	37	302	9.40e-82	252
NP_001349069.1	XP_001923592.1	44.223	251	140	0	65	315	26	276	3.67e-71	225
NP_001349069.1	XP_001923592.1	50.000	108	54	0	204	311	25	132	1.72e-31	121
NP_001349069.1	XP_001923592.1	43.902	82	46	0	232	313	25	106	8.83e-15	75.5
NP_001349069.1	XP_021330457.1	49.213	254	129	0	58	311	5	258	1.03e-81	254
NP_001349069.1	XP_021330457.1	42.857	287	136	1	58	316	33	319	1.12e-77	244
NP_001349069.1	XP_021330457.1	48.101	237	123	0	82	318	1	237	2.34e-76	241
NP_001349069.1	XP_021330457.1	43.243	296	140	1	46	313	77	372	2.39e-76	241
NP_001349069.1	XP_021330457.1	51.042	96	47	0	224	319	3	98	3.31e-26	108
NP_001349069.1	XP_021330456.1	49.213	254	129	0	58	311	5	258	1.03e-81	254
NP_001349069.1	XP_021330456.1	42.857	287	136	1	58	316	33	319	1.12e-77	244
NP_001349069.1	XP_021330456.1	48.101	237	123	0	82	318	1	237	2.34e-76	241
NP_001349069.1	XP_021330456.1	43.243	296	140	1	46	313	77	372	2.39e-76	241
NP_001349069.1	XP_021330456.1	51.042	96	47	0	224	319	3	98	3.31e-26	108
NP_001349069.1	XP_021327230.1	42.857	266	152	0	48	313	89	354	1.06e-81	254
NP_001349069.1	XP_021327230.1	40.067	297	175	1	19	315	35	328	5.10e-77	241
NP_001349069.1	XP_021327230.1	46.414	237	127	0	83	319	68	304	2.80e-70	224
NP_001349069.1	XP_021327230.1	48.309	207	107	0	110	316	67	273	7.16e-65	210
NP_001349069.1	XP_017211312.1	42.857	266	152	0	48	313	89	354	1.06e-81	254
NP_001349069.1	XP_017211312.1	40.067	297	175	1	19	315	35	328	5.10e-77	241
NP_001349069.1	XP_017211312.1	46.414	237	127	0	83	319	68	304	2.80e-70	224
NP_001349069.1	XP_017211312.1	48.309	207	107	0	110	316	67	273	7.16e-65	210
NP_001349069.1	XP_021331487.1	42.857	266	152	0	48	313	89	354	1.06e-81	254
NP_001349069.1	XP_021331487.1	40.067	297	175	1	19	315	35	328	5.10e-77	241
NP_001349069.1	XP_021331487.1	46.414	237	127	0	83	319	68	304	2.80e-70	224
NP_001349069.1	XP_021331487.1	48.309	207	107	0	110	316	67	273	7.16e-65	210
NP_001349069.1	XP_021331486.1	42.857	266	152	0	48	313	89	354	1.06e-81	254
NP_001349069.1	XP_021331486.1	40.067	297	175	1	19	315	35	328	5.10e-77	241
NP_001349069.1	XP_021331486.1	46.414	237	127	0	83	319	68	304	2.80e-70	224
NP_001349069.1	XP_021331486.1	48.309	207	107	0	110	316	67	273	7.16e-65	210
NP_001349069.1	XP_021330824.1	42.751	269	154	0	48	316	109	377	1.22e-81	255
NP_001349069.1	XP_021330824.1	47.431	253	133	0	63	315	68	320	2.54e-81	254
NP_001349069.1	XP_021330824.1	44.747	257	142	0	58	314	147	403	2.46e-78	246
NP_001349069.1	XP_021330824.1	46.032	252	136	0	60	311	93	344	3.18e-78	246
NP_001349069.1	XP_021330824.1	45.294	170	93	0	146	315	67	236	6.91e-46	162
NP_001349069.1	XP_021330824.1	39.773	176	97	2	167	333	52	227	3.75e-38	142
NP_001349069.1	XP_021323166.1	44.906	265	146	0	49	313	22	286	1.24e-81	251
NP_001349069.1	XP_021323166.1	48.193	249	129	0	65	313	10	258	1.19e-79	246
NP_001349069.1	XP_021323166.1	48.438	192	99	0	120	311	9	200	2.25e-61	199
NP_001349069.1	XP_021323166.1	69.231	26	8	0	288	313	9	34	0.002	40.8
NP_001349069.1	XP_009294085.1	41.722	302	170	1	20	315	71	372	1.48e-81	254
NP_001349069.1	XP_009294085.1	47.619	63	33	0	254	316	87	149	3.60e-11	65.1
NP_001349069.1	XP_009297245.1	46.899	258	137	0	59	316	135	392	1.49e-81	255
NP_001349069.1	XP_009297245.1	47.104	259	137	0	58	316	78	336	8.64e-79	248
NP_001349069.1	XP_009297245.1	42.164	268	154	1	50	316	41	308	2.10e-74	237
NP_001349069.1	XP_009297245.1	46.352	233	125	0	50	282	182	414	1.24e-68	222
NP_001349069.1	XP_009297245.1	42.308	156	89	1	43	198	260	414	1.32e-36	137
NP_001349069.1	XP_009294086.1	41.722	302	170	1	20	315	60	361	1.72e-81	254
NP_001349069.1	XP_009294086.1	47.619	63	33	0	254	316	76	138	4.04e-11	65.1
NP_001349069.1	XP_021331498.1	43.902	287	160	1	48	333	405	691	1.84e-81	269
NP_001349069.1	XP_021331498.1	46.923	260	138	0	56	315	161	420	1.00e-80	267
NP_001349069.1	XP_021331498.1	44.528	265	147	0	49	313	238	502	1.72e-80	266
NP_001349069.1	XP_021331498.1	47.388	268	141	0	46	313	571	838	2.47e-80	266
NP_001349069.1	XP_021331498.1	44.238	269	150	0	48	316	265	533	2.38e-79	263
NP_001349069.1	XP_021331498.1	46.241	266	143	0	48	313	461	726	3.35e-79	263
NP_001349069.1	XP_021331498.1	45.896	268	145	0	48	315	209	476	9.33e-79	261
NP_001349069.1	XP_021331498.1	44.318	264	147	0	50	313	323	586	2.75e-78	260
NP_001349069.1	XP_021331498.1	43.985	266	149	0	48	313	349	614	1.16e-77	258
NP_001349069.1	XP_021331498.1	42.434	304	165	3	45	338	620	923	1.45e-77	258
NP_001349069.1	XP_021331498.1	44.361	266	148	0	48	313	293	558	3.56e-77	257
NP_001349069.1	XP_021331498.1	45.113	266	146	0	48	313	433	698	5.33e-77	256
NP_001349069.1	XP_021331498.1	44.487	263	146	0	48	310	489	751	1.74e-76	255
NP_001349069.1	XP_021331498.1	43.609	266	150	0	48	313	181	446	2.17e-76	255
NP_001349069.1	XP_021331498.1	45.703	256	139	0	58	313	107	362	2.55e-76	254
NP_001349069.1	XP_021331498.1	47.266	256	135	0	58	313	555	810	2.99e-76	254
NP_001349069.1	XP_021331498.1	46.591	264	141	0	50	313	743	1006	3.45e-76	254
NP_001349069.1	XP_021331498.1	44.737	266	147	0	48	313	125	390	2.75e-75	252
NP_001349069.1	XP_021331498.1	47.244	254	134	0	60	313	697	950	3.13e-75	251
NP_001349069.1	XP_021331498.1	42.244	303	162	3	44	333	53	355	3.50e-75	251
NP_001349069.1	XP_021331498.1	45.076	264	145	0	48	311	713	976	2.25e-72	244
NP_001349069.1	XP_021331498.1	45.417	240	130	1	49	288	798	1036	7.05e-66	226
NP_001349069.1	XP_017211078.1	46.988	249	132	0	63	311	80	328	1.96e-81	254
NP_001349069.1	XP_017211078.1	42.802	257	147	0	60	316	105	361	1.10e-77	244
NP_001349069.1	XP_017211078.1	48.444	225	116	0	91	315	80	304	5.53e-75	238
NP_001349069.1	XP_017211078.1	40.755	265	157	0	48	312	121	385	2.55e-74	236
NP_001349069.1	XP_017211078.1	45.833	168	91	0	146	313	79	246	5.85e-49	170
NP_001349069.1	XP_017211078.1	40.764	157	85	1	167	315	64	220	1.05e-36	137
NP_001349069.1	XP_017211078.1	37.079	89	56	0	58	146	299	387	5.27e-12	67.8
NP_001349069.1	XP_017209821.1	45.490	255	138	1	60	314	102	355	2.10e-81	253
NP_001349069.1	XP_017209821.1	41.912	272	158	0	63	334	77	348	1.88e-78	245
NP_001349069.1	XP_017209821.1	44.298	228	126	1	58	285	128	354	1.69e-65	212
NP_001349069.1	XP_017209821.1	45.238	168	92	0	146	313	76	243	5.42e-50	172
NP_001349069.1	XP_017209820.1	45.490	255	138	1	60	314	102	355	2.10e-81	253
NP_001349069.1	XP_017209820.1	41.912	272	158	0	63	334	77	348	1.88e-78	245
NP_001349069.1	XP_017209820.1	44.298	228	126	1	58	285	128	354	1.69e-65	212
NP_001349069.1	XP_017209820.1	45.238	168	92	0	146	313	76	243	5.42e-50	172
NP_001349069.1	NP_001314833.1	42.574	303	172	1	11	313	158	458	2.16e-81	258
NP_001349069.1	NP_001314833.1	45.914	257	138	1	58	313	231	487	5.68e-76	244
NP_001349069.1	NP_001314833.1	45.600	250	135	1	58	306	259	508	9.32e-74	238
NP_001349069.1	NP_001314833.1	39.556	225	107	1	58	253	287	511	3.13e-52	181
NP_001349069.1	NP_001314833.1	48.837	129	66	0	188	316	193	321	1.55e-32	128
NP_001349069.1	NP_001314833.1	31.884	69	46	1	43	110	440	508	8.53e-04	42.4
NP_001349069.1	XP_017208888.1	44.574	258	143	0	58	315	84	341	2.33e-81	256
NP_001349069.1	XP_017208888.1	45.703	256	139	0	58	313	168	423	9.79e-75	239
NP_001349069.1	XP_017208888.1	44.922	256	141	0	58	313	112	367	1.20e-74	239
NP_001349069.1	XP_017208888.1	42.910	268	153	0	46	313	128	395	1.32e-71	231
NP_001349069.1	XP_017208888.1	40.580	276	156	2	38	313	44	311	1.27e-64	213
NP_001349069.1	XP_017208888.1	41.597	238	139	0	50	287	216	453	1.12e-60	202
NP_001349069.1	XP_017208888.1	40.000	175	105	0	58	232	280	454	1.66e-38	144
NP_001349069.1	XP_017208888.1	44.954	109	59	1	208	316	67	174	2.04e-22	99.0
NP_001349069.1	XP_017208888.1	44.444	99	55	0	49	147	355	453	1.31e-17	84.7
NP_001349069.1	XP_021331385.1	44.358	257	143	0	60	316	105	361	3.06e-81	254
NP_001349069.1	XP_021331385.1	46.185	249	134	0	63	311	80	328	1.76e-77	244
NP_001349069.1	XP_021331385.1	43.071	267	152	0	48	314	121	387	2.02e-77	244
NP_001349069.1	XP_021331385.1	47.111	225	119	0	91	315	80	304	5.82e-70	224
NP_001349069.1	XP_021331385.1	47.619	168	88	0	146	313	79	246	2.92e-49	171
NP_001349069.1	XP_021331385.1	45.223	157	78	1	167	315	64	220	3.92e-38	141
NP_001349069.1	XP_021331385.1	41.667	132	76	1	203	333	80	211	5.72e-29	116
NP_001349069.1	XP_017209848.1	45.736	258	140	0	58	315	101	358	3.33e-81	255
NP_001349069.1	XP_017209848.1	44.882	254	140	0	58	311	129	382	1.37e-78	248
NP_001349069.1	XP_017209848.1	44.223	251	140	0	63	313	78	328	1.60e-78	248
NP_001349069.1	XP_017209848.1	43.969	257	144	0	60	316	159	415	4.82e-78	247
NP_001349069.1	XP_017209848.1	40.467	257	153	0	58	314	185	441	3.45e-71	229
NP_001349069.1	XP_017209848.1	43.719	199	112	0	121	319	80	278	5.43e-56	190
NP_001349069.1	XP_017208612.1	43.911	271	152	0	46	316	111	381	3.80e-81	254
NP_001349069.1	XP_017208612.1	39.936	313	173	2	19	316	13	325	6.61e-80	251
NP_001349069.1	XP_017208612.1	45.660	265	144	0	49	313	142	406	1.27e-79	250
NP_001349069.1	XP_017208612.1	42.798	243	135	1	45	287	170	408	9.11e-65	212
NP_001349069.1	XP_017208611.1	43.911	271	152	0	46	316	111	381	3.80e-81	254
NP_001349069.1	XP_017208611.1	39.936	313	173	2	19	316	13	325	6.61e-80	251
NP_001349069.1	XP_017208611.1	45.660	265	144	0	49	313	142	406	1.27e-79	250
NP_001349069.1	XP_017208611.1	42.798	243	135	1	45	287	170	408	9.11e-65	212
NP_001349069.1	XP_017210830.1	42.751	269	154	0	48	316	123	391	4.53e-81	254
NP_001349069.1	XP_017210830.1	47.036	253	134	0	63	315	82	334	1.76e-80	253
NP_001349069.1	XP_017210830.1	45.525	257	140	0	56	312	159	415	3.91e-79	249
NP_001349069.1	XP_017210830.1	45.635	252	137	0	60	311	107	358	5.52e-78	246
NP_001349069.1	XP_017210830.1	42.941	170	97	0	146	315	81	250	1.00e-45	162
NP_001349069.1	XP_017210830.1	43.662	142	80	0	172	313	79	220	4.44e-37	139
NP_001349069.1	XP_017210830.1	38.202	89	55	0	58	146	329	417	1.91e-12	69.3
NP_001349069.1	XP_017210895.1	45.349	258	141	0	58	315	101	358	4.56e-81	255
NP_001349069.1	XP_017210895.1	42.960	277	157	1	58	333	157	433	2.03e-79	251
NP_001349069.1	XP_017210895.1	45.817	251	136	0	63	313	78	328	2.71e-79	250
NP_001349069.1	XP_017210895.1	44.664	253	140	0	58	310	129	381	4.11e-78	247
NP_001349069.1	XP_017210895.1	40.392	255	152	0	60	314	187	441	3.32e-69	224
NP_001349069.1	XP_017210895.1	41.228	228	134	0	58	285	213	440	9.90e-62	205
NP_001349069.1	XP_017210895.1	40.083	242	116	3	121	333	80	321	1.11e-55	189
NP_001349069.1	XP_017210895.1	37.079	89	56	0	58	146	353	441	2.74e-13	72.0
NP_001349069.1	XP_017211131.1	46.586	249	133	0	63	311	82	330	4.78e-81	253
NP_001349069.1	XP_017211131.1	48.548	241	116	1	83	315	66	306	4.05e-77	243
NP_001349069.1	XP_017211131.1	40.449	267	159	0	48	314	123	389	5.57e-72	230
NP_001349069.1	XP_017211187.1	46.988	249	132	0	63	311	82	330	6.82e-81	253
NP_001349069.1	XP_017211187.1	40.226	266	159	0	48	313	123	388	1.23e-71	229
NP_001349069.1	XP_017211187.1	48.000	225	117	0	91	315	82	306	2.30e-71	228
NP_001349069.1	XP_017211187.1	42.262	168	97	0	146	313	81	248	5.59e-45	159
NP_001349069.1	XP_017211187.1	43.750	144	81	0	172	315	79	222	5.17e-38	141
NP_001349069.1	XP_017211187.1	35.955	89	57	0	58	146	301	389	1.60e-13	72.4
NP_001349069.1	XP_005158995.1	45.149	268	147	0	46	313	95	362	7.02e-81	253
NP_001349069.1	XP_005158995.1	44.444	252	140	0	65	316	86	337	1.84e-76	241
NP_001349069.1	XP_005158995.1	45.178	197	108	0	120	316	85	281	2.94e-55	186
NP_001349069.1	XP_005158995.1	42.636	129	73	1	43	171	261	388	9.99e-27	110
NP_001349069.1	XP_005158995.1	42.857	70	40	0	48	117	321	390	1.01e-10	63.9
NP_001349069.1	XP_021331152.1	45.276	254	139	0	63	316	82	335	7.34e-81	252
NP_001349069.1	XP_021331152.1	39.496	238	144	0	48	285	123	360	2.65e-63	206
NP_001349069.1	XP_021331152.1	48.214	168	87	0	146	313	81	248	1.41e-51	176
NP_001349069.1	XP_021331152.1	47.887	142	74	0	172	313	79	220	9.97e-41	147
NP_001349069.1	XP_021326627.1	47.191	267	141	0	47	313	176	442	8.25e-81	258
NP_001349069.1	XP_021326627.1	46.212	264	142	0	50	313	207	470	1.33e-78	253
NP_001349069.1	XP_021326627.1	46.494	271	144	1	46	316	232	501	1.72e-77	250
NP_001349069.1	XP_021326627.1	45.522	268	146	0	46	313	287	554	4.72e-77	249
NP_001349069.1	XP_021326627.1	48.221	253	131	0	61	313	162	414	6.22e-77	248
NP_001349069.1	XP_021326627.1	44.238	269	150	0	48	316	37	305	1.14e-75	245
NP_001349069.1	XP_021326627.1	45.455	264	144	0	50	313	263	526	2.37e-75	244
NP_001349069.1	XP_021326627.1	45.076	264	145	0	50	313	319	582	2.63e-74	241
NP_001349069.1	XP_021326627.1	43.411	258	146	0	56	313	101	358	4.93e-73	238
NP_001349069.1	XP_021326627.1	43.123	269	153	0	48	316	65	333	7.29e-73	238
NP_001349069.1	XP_021326627.1	42.910	268	153	0	49	316	122	389	2.89e-71	233
NP_001349069.1	XP_021326627.1	40.860	279	161	2	39	316	2	277	1.10e-67	224
NP_001349069.1	XP_021326627.1	45.492	244	132	1	43	286	341	583	4.53e-67	223
NP_001349069.1	XP_017211163.1	46.586	249	133	0	63	311	51	299	8.33e-81	251
NP_001349069.1	XP_017211163.1	40.449	267	159	0	48	314	92	358	6.49e-77	241
NP_001349069.1	XP_017211163.1	47.111	225	119	0	91	315	51	275	1.12e-74	236
NP_001349069.1	XP_017211163.1	41.634	257	150	0	60	316	76	332	1.59e-74	235
NP_001349069.1	XP_017211163.1	45.882	170	92	0	146	315	50	219	1.22e-49	171
NP_001349069.1	XP_017211163.1	41.718	163	94	1	172	333	48	210	1.34e-39	144
NP_001349069.1	XP_017210984.1	42.379	269	155	0	48	316	123	391	8.86e-81	253
NP_001349069.1	XP_017210984.1	47.036	253	134	0	63	315	82	334	1.22e-80	253
NP_001349069.1	XP_017210984.1	44.358	257	143	0	58	314	161	417	1.35e-77	245
NP_001349069.1	XP_017210984.1	45.238	252	138	0	60	311	107	358	1.83e-77	245
NP_001349069.1	XP_017210984.1	45.294	170	93	0	146	315	81	250	8.68e-47	165
NP_001349069.1	XP_017210984.1	39.773	176	97	2	167	333	66	241	1.25e-38	143
NP_001349069.1	XP_021325149.1	43.478	276	156	0	37	312	9	284	9.00e-81	249
NP_001349069.1	XP_021325149.1	41.880	234	136	0	83	316	27	260	1.81e-64	208
NP_001349069.1	XP_021325149.1	46.392	97	52	0	50	146	190	286	3.07e-22	96.7
NP_001349069.1	XP_021331388.1	45.098	255	139	1	60	314	102	355	9.45e-81	251
NP_001349069.1	XP_021331388.1	42.279	272	157	0	63	334	77	348	3.30e-79	247
NP_001349069.1	XP_021331388.1	43.860	228	127	1	58	285	128	354	1.49e-65	212
NP_001349069.1	XP_021331388.1	45.238	168	92	0	146	313	76	243	4.03e-50	172
NP_001349069.1	XP_017211249.1	45.098	255	139	1	60	314	102	355	9.45e-81	251
NP_001349069.1	XP_017211249.1	42.279	272	157	0	63	334	77	348	3.30e-79	247
NP_001349069.1	XP_017211249.1	43.860	228	127	1	58	285	128	354	1.49e-65	212
NP_001349069.1	XP_017211249.1	45.238	168	92	0	146	313	76	243	4.03e-50	172
NP_001349069.1	XP_009301308.1	46.792	265	141	0	49	313	37	301	9.98e-81	249
NP_001349069.1	XP_009301308.1	46.512	258	138	0	59	316	19	276	3.80e-76	238
NP_001349069.1	XP_009301308.1	44.262	183	102	0	48	230	120	302	5.98e-44	155
NP_001349069.1	XP_003201690.2	46.792	265	141	0	49	313	37	301	9.98e-81	249
NP_001349069.1	XP_003201690.2	46.512	258	138	0	59	316	19	276	3.80e-76	238
NP_001349069.1	XP_003201690.2	44.262	183	102	0	48	230	120	302	5.98e-44	155
NP_001349069.1	XP_021324971.1	46.043	278	142	1	57	326	52	329	1.14e-80	250
NP_001349069.1	XP_021324971.1	41.700	247	136	1	49	287	72	318	2.08e-61	201
NP_001349069.1	XP_021324971.1	43.871	155	87	0	47	201	162	316	2.18e-37	138
NP_001349069.1	XP_021324970.1	46.043	278	142	1	57	326	52	329	1.14e-80	250
NP_001349069.1	XP_021324970.1	41.700	247	136	1	49	287	72	318	2.08e-61	201
NP_001349069.1	XP_021324970.1	43.871	155	87	0	47	201	162	316	2.18e-37	138
NP_001349069.1	XP_017210690.1	47.036	253	134	0	63	315	55	307	1.15e-80	252
NP_001349069.1	XP_017210690.1	42.379	269	155	0	48	316	96	364	1.72e-80	252
NP_001349069.1	XP_017210690.1	44.015	259	145	0	56	314	132	390	3.70e-77	243
NP_001349069.1	XP_017210690.1	45.635	252	137	0	60	311	80	331	6.40e-77	243
NP_001349069.1	XP_017210690.1	44.706	170	94	0	146	315	54	223	3.35e-45	160
NP_001349069.1	XP_017210690.1	40.491	163	96	1	172	333	52	214	2.38e-37	139
NP_001349069.1	XP_017210343.1	43.972	282	130	1	58	311	33	314	1.18e-80	256
NP_001349069.1	XP_017210343.1	45.882	255	138	0	59	313	6	260	6.46e-80	254
NP_001349069.1	XP_017210343.1	46.484	256	137	0	58	313	173	428	1.39e-78	251
NP_001349069.1	XP_017210343.1	47.244	254	134	0	60	313	119	372	2.08e-77	248
NP_001349069.1	XP_017210343.1	45.703	256	139	0	58	313	229	484	9.26e-77	246
NP_001349069.1	XP_017210343.1	41.791	268	156	0	49	316	80	347	2.82e-74	239
NP_001349069.1	XP_017210343.1	44.788	259	143	0	58	316	201	459	2.62e-71	232
NP_001349069.1	XP_017210343.1	44.488	254	141	0	58	311	257	510	3.11e-71	231
NP_001349069.1	XP_017210343.1	45.588	204	111	0	112	315	3	206	4.31e-57	194
NP_001349069.1	XP_017210343.1	45.270	148	81	0	166	313	1	148	6.35e-41	151
NP_001349069.1	XP_017210343.1	43.503	177	100	0	58	234	341	517	7.34e-39	145
NP_001349069.1	XP_017210343.1	51.020	98	48	0	224	321	3	100	1.84e-25	108
NP_001349069.1	XP_009297410.1	48.828	256	131	0	58	313	187	442	1.23e-80	254
NP_001349069.1	XP_009297410.1	45.896	268	145	0	49	316	94	361	2.02e-80	253
NP_001349069.1	XP_009297410.1	47.104	259	137	0	58	316	131	389	5.49e-80	252
NP_001349069.1	XP_009297410.1	46.718	259	138	0	58	316	75	333	2.03e-76	243
NP_001349069.1	XP_009297410.1	42.751	269	154	0	48	316	37	305	2.20e-75	240
NP_001349069.1	XP_009297410.1	44.815	270	149	0	47	316	148	417	9.68e-75	238
NP_001349069.1	XP_009297410.1	45.833	240	130	0	47	286	204	443	1.61e-69	225
NP_001349069.1	XP_009297410.1	44.664	253	140	0	61	313	22	274	3.88e-69	224
NP_001349069.1	XP_009297410.1	44.068	236	132	0	81	316	14	249	5.35e-61	203
NP_001349069.1	XP_009297410.1	48.092	131	64	1	186	316	11	137	5.22e-32	125
NP_001349069.1	XP_009297410.1	41.333	75	44	0	249	323	14	88	4.86e-10	62.0
NP_001349069.1	XP_017211221.1	46.988	249	132	0	63	311	82	330	1.47e-80	252
NP_001349069.1	XP_017211221.1	41.573	267	156	0	48	314	123	389	1.53e-77	244
NP_001349069.1	XP_017211221.1	41.634	257	150	0	60	316	107	363	7.17e-76	240
NP_001349069.1	XP_017211221.1	49.333	225	114	0	91	315	82	306	1.71e-74	236
NP_001349069.1	XP_017211221.1	47.619	168	88	0	146	313	81	248	2.82e-51	176
NP_001349069.1	XP_017211221.1	42.667	150	86	0	166	315	73	222	2.75e-38	142
NP_001349069.1	XP_005161607.1	44.569	267	148	0	50	316	76	342	1.52e-80	252
NP_001349069.1	XP_005161607.1	44.238	269	150	0	48	316	102	370	3.83e-77	243
NP_001349069.1	XP_005161607.1	43.494	269	152	0	48	316	46	314	5.72e-76	240
NP_001349069.1	XP_005161607.1	45.382	249	136	0	65	313	35	283	1.68e-73	234
NP_001349069.1	XP_005161607.1	44.690	226	125	0	93	318	35	260	8.20e-63	206
NP_001349069.1	XP_005161607.1	43.939	198	111	0	116	313	30	227	1.62e-55	187
NP_001349069.1	XP_005161607.1	40.323	124	74	0	46	169	268	391	3.61e-22	97.8
NP_001349069.1	XP_009294102.1	44.569	267	148	0	50	316	76	342	1.52e-80	252
NP_001349069.1	XP_009294102.1	44.238	269	150	0	48	316	102	370	3.83e-77	243
NP_001349069.1	XP_009294102.1	43.494	269	152	0	48	316	46	314	5.72e-76	240
NP_001349069.1	XP_009294102.1	45.382	249	136	0	65	313	35	283	1.68e-73	234
NP_001349069.1	XP_009294102.1	44.690	226	125	0	93	318	35	260	8.20e-63	206
NP_001349069.1	XP_009294102.1	43.939	198	111	0	116	313	30	227	1.62e-55	187
NP_001349069.1	XP_009294102.1	40.323	124	74	0	46	169	268	391	3.61e-22	97.8
NP_001349069.1	XP_009294101.1	44.569	267	148	0	50	316	76	342	1.52e-80	252
NP_001349069.1	XP_009294101.1	44.238	269	150	0	48	316	102	370	3.83e-77	243
NP_001349069.1	XP_009294101.1	43.494	269	152	0	48	316	46	314	5.72e-76	240
NP_001349069.1	XP_009294101.1	45.382	249	136	0	65	313	35	283	1.68e-73	234
NP_001349069.1	XP_009294101.1	44.690	226	125	0	93	318	35	260	8.20e-63	206
NP_001349069.1	XP_009294101.1	43.939	198	111	0	116	313	30	227	1.62e-55	187
NP_001349069.1	XP_009294101.1	40.323	124	74	0	46	169	268	391	3.61e-22	97.8
NP_001349069.1	XP_021330691.1	43.333	300	170	0	14	313	23	322	1.56e-80	251
NP_001349069.1	XP_021330691.1	44.444	261	145	0	50	310	87	347	6.47e-75	237
NP_001349069.1	XP_021330691.1	44.358	257	141	1	58	314	123	377	2.83e-73	233
NP_001349069.1	XP_021330691.1	42.857	210	118	1	48	257	169	376	3.07e-54	183
NP_001349069.1	XP_021330691.1	42.857	182	102	1	137	318	64	243	6.34e-45	159
NP_001349069.1	XP_021330691.1	42.623	61	35	0	259	319	72	132	2.11e-08	56.6
NP_001349069.1	NP_001013514.1	43.542	271	153	0	46	316	110	380	1.65e-80	252
NP_001349069.1	NP_001013514.1	43.446	267	151	0	50	316	58	324	2.87e-79	249
NP_001349069.1	NP_001013514.1	45.660	265	144	0	49	313	141	405	3.20e-79	249
NP_001349069.1	NP_001013514.1	46.718	259	138	0	58	316	94	352	3.42e-77	244
NP_001349069.1	NP_001013514.1	43.060	281	153	2	42	316	17	296	1.56e-75	239
NP_001349069.1	NP_001013514.1	42.387	243	136	1	45	287	169	407	3.68e-64	210
NP_001349069.1	XP_021323881.1	46.642	268	143	0	46	313	623	890	1.78e-80	266
NP_001349069.1	XP_021323881.1	45.556	270	147	0	46	315	132	401	1.15e-79	263
NP_001349069.1	XP_021323881.1	45.423	284	154	1	47	329	49	332	1.81e-79	263
NP_001349069.1	XP_021323881.1	46.853	286	146	1	36	315	551	836	2.20e-79	263
NP_001349069.1	XP_021323881.1	46.899	258	137	0	58	315	719	976	2.22e-79	263
NP_001349069.1	XP_021323881.1	46.350	274	147	0	46	319	595	868	1.75e-78	260
NP_001349069.1	XP_021323881.1	45.788	273	147	1	58	329	551	823	4.50e-78	259
NP_001349069.1	XP_021323881.1	45.865	266	144	0	48	313	162	427	1.67e-77	258
NP_001349069.1	XP_021323881.1	44.526	274	152	0	46	319	104	377	4.28e-77	256
NP_001349069.1	XP_021323881.1	46.094	256	138	0	58	313	200	455	4.83e-77	256
NP_001349069.1	XP_021323881.1	45.489	266	145	0	48	313	653	918	1.19e-76	255
NP_001349069.1	XP_021323881.1	44.030	268	150	0	46	313	679	946	2.54e-76	254
NP_001349069.1	XP_021323881.1	47.674	258	135	0	58	315	88	345	5.90e-76	253
NP_001349069.1	XP_021323881.1	40.753	292	169	1	46	337	216	503	5.96e-76	253
NP_001349069.1	XP_021323881.1	45.490	255	139	0	61	315	526	780	5.20e-71	240
NP_001349069.1	XP_021323881.1	45.455	253	138	0	63	315	37	289	3.67e-70	237
NP_001349069.1	XP_021323881.1	38.538	301	142	1	58	315	452	752	1.70e-64	222
NP_001349069.1	XP_021323881.1	47.034	236	123	1	82	315	26	261	5.05e-63	218
NP_001349069.1	XP_021323881.1	45.852	229	124	0	58	286	775	1003	4.56e-62	215
NP_001349069.1	XP_021323881.1	35.783	313	158	1	49	318	359	671	3.70e-60	209
NP_001349069.1	XP_021323881.1	33.968	315	165	1	47	318	273	587	1.57e-58	205
NP_001349069.1	XP_021323881.1	42.180	211	122	0	48	258	793	1003	5.33e-53	189
NP_001349069.1	XP_021323881.1	42.857	210	118	1	111	318	27	236	1.29e-48	176
NP_001349069.1	NP_001289569.1	46.063	254	137	0	60	313	90	343	1.88e-80	250
